date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price
16-08-2023,Hyderabad,8375563,209551,13369,7,978.83,129.92,264957,Books,26,Female,Low,9,331,2156.57
10-03-2025,Kolkata,7797612,232910,53127,7,497.32,125.37,421452,Electronics,27,Blanks,High,8,537,3593.16
24-04-2025,Bengaluru,5475253,976328,64952,7,520.61,41.83,475770,Home,48,Female,Middle,7,995,1495.4
31-08-2024,Hyderabad,3817685,755699,18783,8,570.64,109.54,256073,Books,25,Female,High,1,890,4586.35
28-03-2024,Kolkata,2343371,701028,78504,6,415.1,147.43,434790,Electronics,39,Male,High,6,939,4718.19
18-10-2024,Kolkata,3843860,460073,26396,7,595.44,6.85,482496,Books,53,Blanks,Low,6,273,3336.87
23-10-2024,Mumbai,9556067,932519,15417,3,189.17,29.06,903227,Home,50,Blanks,Low,1,387,362.99
24-11-2024,Hyderabad,7575355,585656,18884,3,496.09,98.18,737678,Home,58,Blanks,Low,6,130,748.48
10-04-2025,Chennai,9480329,789927,78912,8,589.9,49.89,796107,Home,46,Blanks,High,1,916,175.82
18-09-2024,Mumbai,7580491,481270,97540,9,811.5,174.1,179028,Grocery,22,Female,Low,4,614,3761.16
01-02-2024,Delhi,6380087,204080,82940,4,818.54,175,197252,Home,26,Blanks,High,6,88,726.76
09-01-2025,Delhi,5007294,103594,16028,2,99.19,45.82,234366,Home,36,Female,Low,1,456,3180.56
06-11-2024,Mumbai,3542581,724273,35338,1,656.57,65.4,960673,Electronics,30,Female,Low,3,76,2842
09-11-2023,Kolkata,9090601,924234,63487,7,853.6,196.02,991695,Clothing,50,Male,Middle,7,298,2243.9
01-03-2025,Bengaluru,3067820,706914,54227,6,533.72,146.04,788796,Books,47,Male,Middle,5,274,2269.62
03-07-2023,Hyderabad,8720622,887837,95192,2,249.18,87.78,772345,Clothing,50,Male,High,9,572,4520.72
18-05-2024,Hyderabad,9031339,138106,99888,9,400.91,126.75,429166,Home,18,Female,Low,8,820,4261.13
07-03-2024,Chennai,7207394,910287,14267,8,109.59,42.46,508140,Grocery,58,Male,Low,7,985,2704.43
06-08-2024,Chennai,5386890,716758,11984,9,199.78,179.34,793259,Grocery,33,Male,Low,6,88,440.96
20-03-2025,Kolkata,7802367,598246,98423,1,912.1,10.15,973910,Home,18,Blanks,Middle,3,864,1903.73
03-12-2024,Kolkata,9554277,693718,84358,6,604.41,194.63,134021,Electronics,63,Male,Middle,5,666,1559.98
25-08-2023,Mumbai,8552811,453321,26183,4,272.49,32.14,493143,Books,67,Male,Middle,9,530,4267.29
17-11-2024,Chennai,9697121,315208,89636,7,175.88,84.36,651653,Clothing,45,Blanks,Low,6,942,3791.03
06-10-2023,Bengaluru,9339116,928498,81161,9,908.57,109.63,928740,Clothing,67,Female,Middle,9,790,635.02
26-05-2024,Bengaluru,2319341,136891,81878,2,858.31,62.76,447108,Home,23,Female,High,6,330,4458.88
31-10-2023,Hyderabad,6568977,777829,75192,5,525.04,167.28,950565,Books,53,Female,Middle,3,771,2692.15
17-10-2023,Mumbai,9507348,294039,35616,1,999.38,101.19,813208,Grocery,62,Male,High,3,143,4516.83
05-11-2023,Hyderabad,2383969,917071,91270,4,981.16,43.61,904358,Books,69,Male,Low,4,938,2223.98
26-12-2023,Kolkata,5660177,724730,42316,9,923.98,129.78,860694,Electronics,64,Blanks,High,4,495,2235.06
20-11-2023,Hyderabad,5742531,865809,43488,8,134.48,42.1,559914,Clothing,53,Male,Low,7,611,1556.16
20-04-2024,Chennai,8652830,897191,11179,9,929.49,22.37,379899,Books,67,Female,Low,3,790,482.32
10-07-2024,Delhi,4502190,456283,78030,8,186.9,19.45,375301,Home,61,Male,Middle,9,371,1540.95
16-10-2024,Mumbai,9888072,465200,64660,5,458.19,196.9,788813,Home,51,Male,Middle,8,909,4537.67
14-09-2024,Delhi,8529075,872077,47724,1,688.66,120.73,718524,Books,67,Blanks,High,5,355,1736.21
01-01-2024,Hyderabad,6529335,111032,86691,1,413.53,2.71,689411,Home,64,Blanks,Low,9,770,4719.01
24-08-2024,Chennai,1591581,654900,71718,1,723.51,28.71,793264,Home,64,Male,Low,9,883,3187.9
28-01-2025,Bengaluru,5187555,465951,44532,4,285.03,136.5,336794,Grocery,19,Blanks,Middle,4,16,2154.48
24-01-2024,Kolkata,4277390,877142,97406,3,713.82,138.26,730195,Books,65,Female,Low,2,240,4211.76
17-04-2024,Bengaluru,3681784,730677,86824,8,809.32,45.36,393327,Electronics,18,Blanks,High,1,265,3896.31
18-04-2025,Chennai,1066974,977285,38651,2,191.84,145.78,348065,Electronics,32,Blanks,High,8,192,287.49
06-03-2025,Delhi,4567723,670347,54893,9,967.9,97.46,346858,Electronics,69,Female,High,8,782,2428.62
04-01-2024,Hyderabad,8065398,880738,30931,8,726.5,187.06,719680,Grocery,61,Male,Middle,8,302,2593.95
20-03-2024,Delhi,8241484,203501,57414,5,58.38,134.52,617068,Books,51,Female,High,6,386,1933.3
20-01-2025,Hyderabad,9400417,109979,17012,9,538.32,166.61,360807,Clothing,35,Female,High,6,573,991.48
21-11-2023,Bengaluru,2334494,956082,31429,3,609.25,109.14,123139,Clothing,25,Blanks,Low,5,790,2262.6
02-09-2023,Delhi,3908558,540113,18857,7,222.83,65.98,774130,Books,62,Male,Low,8,66,4701.64
11-07-2024,Chennai,3647024,513072,68598,4,172.76,162.46,138745,Clothing,35,Female,Middle,6,31,2106.42
10-07-2023,Delhi,9386465,722648,85943,5,532.71,31.35,647318,Home,30,Blanks,Low,1,294,3976.88
10-04-2024,Chennai,1477024,782505,35230,7,776.29,68.88,126539,Electronics,53,Blanks,Low,9,383,2603.26
22-02-2024,Kolkata,9134784,207393,73491,4,152.52,144.92,727960,Clothing,53,Female,High,9,787,1701.68
18-03-2024,Chennai,4724331,358135,51439,9,718.54,26.36,199817,Clothing,65,Blanks,High,6,457,4284.33
04-08-2023,Delhi,9866463,589420,50774,9,670.06,49.43,841019,Clothing,49,Female,Middle,2,766,552.71
20-06-2024,Bengaluru,3214273,850948,78255,9,892.89,134.3,110323,Grocery,61,Blanks,High,5,131,4192.37
14-02-2024,Delhi,9202072,507598,35673,2,923.73,167.92,802398,Home,22,Blanks,High,4,515,2547.83
26-02-2025,Bengaluru,4037673,389602,92048,2,302.03,46.29,294215,Home,26,Female,Low,9,762,3922.19
31-07-2024,Kolkata,5820020,398344,79513,5,737.55,157.84,555992,Books,26,Blanks,Middle,8,81,3585.76
03-12-2023,Bengaluru,5114091,177672,20910,2,217.74,197.86,304599,Grocery,59,Blanks,Low,3,887,4785.75
07-04-2024,Hyderabad,7712392,791805,39808,8,159.15,186.57,425670,Home,48,Male,High,2,487,4633.98
22-02-2024,Delhi,5809252,676453,65153,1,798.89,187.7,451885,Grocery,42,Male,Middle,1,887,348.28
29-10-2024,Hyderabad,2433738,709878,70523,3,391.76,52.02,338332,Books,42,Male,Middle,1,696,1392.91
04-02-2024,Delhi,6776212,557426,25240,9,106.84,122.59,669581,Electronics,55,Female,Low,6,619,3225.49
25-09-2023,Bengaluru,4873538,517278,86408,7,812.36,113.73,285420,Clothing,48,Female,Middle,8,403,3210.14
21-02-2024,Kolkata,1959720,284305,55652,6,171.03,112.79,925749,Books,42,Male,High,6,886,3769.71
04-04-2024,Mumbai,8147783,850535,75514,2,798.15,64.27,652153,Clothing,53,Blanks,Middle,8,760,621.73
10-01-2024,Mumbai,2163252,618581,13595,7,686.45,97.23,145667,Home,30,Blanks,Low,4,21,1864.12
20-10-2024,Delhi,1977131,204911,34480,2,398.14,19.31,280997,Books,31,Male,Middle,1,497,4734.93
31-10-2024,Bengaluru,3638501,374570,34564,3,253.33,9.38,636644,Grocery,55,Female,Middle,8,468,4185.17
09-07-2023,Bengaluru,1555381,187737,12754,5,913.8,95.78,871118,Grocery,53,Female,Low,2,94,1337.62
14-03-2025,Chennai,6224439,949010,50972,9,607.39,122.39,654512,Home,68,Female,Low,6,512,3007.03
23-07-2024,Chennai,2903183,617069,20964,8,602.86,123.46,539552,Books,45,Male,High,9,51,2645.87
22-11-2024,Kolkata,7653226,500178,11627,1,365.61,171.77,464783,Books,59,Female,High,4,92,3926.81
30-03-2025,Delhi,3411886,667749,61388,9,346.82,36.31,926081,Grocery,64,Blanks,Middle,3,5,4104.83
21-03-2025,Mumbai,8911451,177450,46271,9,915.87,34.76,439504,Books,26,Blanks,Middle,6,555,1809
17-04-2024,Bengaluru,1003060,165082,74079,5,289.22,187.93,887077,Home,66,Blanks,Middle,4,740,2278.68
24-09-2024,Mumbai,3923723,174295,76321,7,292.42,132.09,257610,Grocery,66,Female,Middle,9,103,2038.61
14-11-2023,Mumbai,8180242,386950,88755,8,305.77,85.21,657839,Grocery,55,Female,Middle,3,193,4772.41
29-12-2023,Delhi,2944195,223628,77995,4,724.71,97.56,465218,Grocery,67,Male,Low,5,980,1075.24
15-04-2025,Mumbai,7882833,812245,43158,6,878.19,127.2,694466,Grocery,44,Female,Middle,1,9,3114.87
16-08-2024,Kolkata,6871599,895534,77119,1,453.96,30.68,861733,Books,48,Female,Low,2,539,3496.59
06-05-2024,Hyderabad,8781405,228840,38399,3,390.14,145.16,770210,Books,26,Male,High,3,589,4314.26
10-03-2025,Chennai,2310540,177523,46721,6,211.36,34.65,139275,Home,28,Female,High,4,556,1547.55
06-06-2024,Delhi,6361761,747869,93080,7,575.88,32.18,941818,Grocery,47,Blanks,High,3,67,2409.65
03-10-2023,Bengaluru,1500413,452398,61829,8,183.09,46.09,329438,Home,40,Blanks,Middle,2,446,2066.68
27-03-2024,Hyderabad,7667588,965256,45811,8,755.04,186.17,832113,Home,25,Female,High,8,780,1745.31
14-02-2024,Kolkata,5771785,736637,74366,9,398.02,56.73,984211,Electronics,35,Female,Middle,8,55,230.93
18-01-2024,Hyderabad,6001908,774103,58438,4,249.38,193.27,988625,Clothing,55,Male,High,6,763,2594.91
23-10-2024,Hyderabad,1440570,774286,90584,6,983.88,23.09,214479,Home,61,Female,High,3,217,1029.64
23-05-2024,Delhi,4904049,404150,80607,5,374.84,19.47,866469,Books,26,Blanks,High,6,755,3592.56
09-09-2023,Bengaluru,8050006,575026,13225,5,872.33,173.15,212586,Books,62,Male,Low,5,300,1357.3
29-09-2023,Hyderabad,8746217,993440,48644,9,877.37,50.98,187967,Clothing,56,Male,High,4,475,4688.54
17-07-2023,Mumbai,3761290,695672,93635,9,931.97,116.98,596318,Books,58,Male,Middle,6,535,4470.62
01-10-2023,Delhi,4338615,244390,88346,7,139.4,54.77,401449,Home,66,Blanks,Middle,5,175,1953.1
27-09-2024,Hyderabad,6427964,363410,96712,5,121,125.5,133206,Books,68,Female,Middle,9,25,1476.62
22-09-2024,Bengaluru,6359557,757546,89284,6,892.22,199.78,116552,Home,60,Female,Middle,1,612,2280.14
07-02-2024,Hyderabad,6042878,361422,43320,7,826.12,115.63,181053,Grocery,68,Blanks,Low,9,666,996.37
01-07-2023,Kolkata,7147077,717011,32928,2,64.06,162.36,153651,Electronics,63,Female,High,6,210,452.39
27-01-2024,Kolkata,6539680,152529,84531,1,256.28,152.66,402007,Clothing,65,Male,Low,6,65,1590.3
01-03-2025,Bengaluru,6777458,615615,31278,4,79.33,87.91,581862,Home,56,Female,Low,8,36,4800.93
09-03-2025,Delhi,5666889,880547,34408,4,465.45,45.61,332760,Home,58,Female,High,1,174,3273.03
26-03-2025,Mumbai,3802892,818018,10506,4,634.78,2.92,287969,Grocery,31,Male,Middle,3,645,743.44
01-08-2023,Hyderabad,6286478,416966,71676,7,625.5,170.9,740203,Grocery,44,Female,High,1,735,3876.89
26-02-2024,Delhi,2538075,305886,79481,1,58.78,137.09,564192,Grocery,22,Blanks,Low,3,27,1846.15
30-11-2023,Hyderabad,1050981,220692,85917,4,467.6,67.02,906830,Electronics,24,Female,Low,2,960,2347.84
09-11-2023,Chennai,5405608,109280,59723,6,644.44,183.01,185381,Grocery,35,Male,Middle,5,371,2805.37
02-08-2024,Chennai,6492869,275395,76338,2,480.26,156.2,685367,Clothing,50,Blanks,Low,6,468,2010.64
09-01-2025,Chennai,1731046,570783,68085,2,869.69,184.73,935769,Books,46,Female,Middle,4,842,364.04
02-06-2024,Mumbai,3137321,712091,80479,9,359.5,62.59,627308,Grocery,54,Blanks,High,3,148,1259.58
09-10-2024,Hyderabad,2864932,532910,44361,8,115.07,112.82,999214,Books,20,Female,Low,3,90,953.16
28-02-2024,Delhi,7445972,396111,29958,2,99.13,92.57,569066,Clothing,53,Female,High,9,888,3495.77
09-12-2023,Kolkata,5013548,635172,64582,2,825.86,192.8,621184,Home,65,Male,Middle,6,372,4864.08
19-11-2023,Mumbai,7969529,598473,53939,8,258.45,194.82,607661,Books,26,Blanks,Middle,4,302,4148.22
10-04-2024,Hyderabad,1302379,310898,18991,2,829.18,92.21,509939,Electronics,38,Male,High,7,425,3022.91
06-12-2023,Mumbai,1905442,576885,25536,6,333.82,87.74,311300,Grocery,68,Male,Low,4,531,1203.69
01-09-2023,Hyderabad,7692946,782528,71013,1,746.41,124.85,914020,Home,64,Male,Middle,4,894,2944.19
27-07-2024,Hyderabad,6614411,127163,11244,7,720.17,1.91,915625,Clothing,51,Blanks,Low,9,785,2954.36
29-12-2023,Bengaluru,2981132,608036,72668,3,407.2,76.16,312168,Books,52,Female,Middle,9,896,942.18
22-02-2024,Chennai,6566932,344034,16741,2,931.75,174.98,146000,Clothing,51,Blanks,High,1,307,4381.59
21-09-2023,Hyderabad,7290591,652768,73234,5,214.08,0.61,308049,Electronics,39,Female,Middle,7,518,3383
22-07-2024,Hyderabad,4913565,117444,41538,7,668.5,115.64,873814,Books,29,Female,High,6,856,3504.24
15-11-2024,Hyderabad,8070809,633354,22042,3,802.84,49.71,169672,Home,37,Blanks,Low,9,359,2817.24
19-01-2025,Chennai,6944906,342732,31685,1,321.41,175.68,770217,Clothing,29,Male,Low,7,801,3802.76
10-12-2024,Kolkata,8292694,572648,15678,6,83.3,39.06,625518,Electronics,54,Male,High,6,258,253.55
10-08-2024,Kolkata,9655451,190017,13100,2,302,192.84,781802,Electronics,39,Blanks,High,5,622,4391.78
07-12-2024,Chennai,5518792,327424,66829,1,53.18,169.04,451937,Books,43,Blanks,High,3,756,4162.24
14-01-2025,Bengaluru,9963218,215040,17918,4,984.54,24.81,209205,Books,26,Male,Middle,1,865,4721.32
19-08-2024,Hyderabad,5165511,258858,92942,2,951.68,83.96,437943,Books,42,Female,Middle,1,789,2187.45
23-10-2024,Kolkata,7583388,480518,75292,3,246.65,41.95,891608,Clothing,58,Male,Low,3,991,2489.76
23-02-2025,Delhi,5918990,231296,63544,8,727.93,89.33,879170,Electronics,63,Male,High,4,982,4456.12
29-11-2024,Delhi,3276991,301941,35214,3,54.65,117.97,157252,Books,50,Female,Middle,8,647,3189.62
19-07-2024,Bengaluru,2400531,310996,63588,1,138.67,82.43,220281,Home,45,Male,Low,5,476,1493.2
18-04-2025,Mumbai,5467743,592731,45215,9,893.12,121.26,408710,Home,35,Blanks,Low,2,856,3257.4
15-08-2024,Kolkata,4196525,254089,64673,9,579.25,14.16,662672,Clothing,33,Male,Low,2,955,671.25
05-10-2024,Kolkata,4117536,114871,75067,7,595.94,185.22,389029,Grocery,30,Female,Low,7,33,1831.18
21-02-2024,Hyderabad,3852298,431362,18799,6,407.9,41.05,287334,Books,65,Female,Middle,4,264,4053.43
05-11-2024,Delhi,7021723,135552,62769,1,577.02,160.56,244508,Electronics,66,Male,Middle,6,628,4699.71
09-07-2023,Bengaluru,6881446,441874,18117,5,434.35,182.42,736400,Home,32,Male,Low,9,726,4247.03
18-08-2024,Mumbai,1100213,726547,73649,8,195.56,3.12,227712,Electronics,66,Female,Middle,2,770,1319.97
12-09-2023,Chennai,6128054,124553,80414,8,697.84,47.91,456240,Electronics,42,Blanks,Middle,2,389,2739.55
22-10-2024,Kolkata,1664283,257639,49864,4,792.62,124.71,192924,Books,26,Male,High,3,37,1011.18
17-12-2023,Chennai,6449885,230274,41479,1,297.57,55.52,931801,Books,68,Female,Low,5,109,3261.73
13-03-2024,Hyderabad,8802855,673029,83238,3,250.58,23.67,909764,Books,21,Female,High,6,523,2630.82
16-06-2024,Hyderabad,8477843,545538,61657,3,387.03,8.42,730364,Grocery,53,Male,High,3,924,3585.87
23-06-2024,Mumbai,4462912,400927,63068,3,439.99,148.24,896125,Books,39,Blanks,Middle,9,871,4643.23
08-09-2024,Hyderabad,6279968,559664,94217,5,922.78,31.16,280363,Electronics,27,Blanks,Middle,2,204,1205.65
09-08-2023,Chennai,6675157,139554,77141,1,933.83,161.63,144378,Books,64,Female,Middle,7,751,133.84
08-02-2025,Delhi,9261392,686475,13588,2,239.98,56.98,283029,Electronics,19,Male,Low,2,429,611.38
30-11-2024,Chennai,6204023,897771,23611,5,91.4,161.75,667724,Grocery,53,Male,High,6,251,973.2
13-02-2024,Kolkata,7697602,522448,85823,2,645.12,185.32,829229,Electronics,27,Male,Low,6,515,1330.49
11-03-2024,Mumbai,5551779,261157,91749,4,551.07,195.66,643112,Electronics,51,Female,Low,9,796,676.04
22-08-2023,Mumbai,3520816,119120,10304,7,75.7,166.69,942274,Home,21,Female,High,1,996,1536.52
28-09-2023,Kolkata,1659735,748372,10401,7,821.12,29.45,327411,Books,47,Male,High,2,452,2242.66
26-06-2024,Delhi,6021981,177025,19875,1,656.89,127.63,413876,Home,24,Male,Middle,9,44,3339.56
28-04-2024,Hyderabad,1191227,822847,89261,3,77.36,144.51,784205,Grocery,24,Male,Middle,1,93,197.98
21-08-2023,Bengaluru,5938082,670942,67731,9,933.68,138.43,552871,Books,63,Male,High,5,400,102.72
25-09-2024,Chennai,3481328,288125,56435,8,707.62,38.08,560831,Home,44,Female,High,7,421,1733.46
29-05-2024,Bengaluru,9284901,245938,14114,6,737.88,89.41,846416,Books,28,Blanks,Middle,6,948,1057.39
09-12-2024,Mumbai,8799617,152963,78050,6,474.33,191.32,717159,Grocery,28,Male,Middle,5,158,3058.12
01-10-2024,Chennai,4539419,377897,24974,1,796.43,22.99,767946,Electronics,33,Blanks,High,2,56,403.55
21-04-2024,Delhi,6395428,662157,36223,9,964.97,94.43,985322,Home,42,Female,High,8,97,3653.41
18-09-2023,Hyderabad,9876238,838022,52434,7,651.25,181.18,586517,Home,21,Female,Middle,4,773,1866.55
06-09-2024,Delhi,9301281,965836,24430,3,634.03,184.77,400620,Grocery,43,Blanks,Middle,3,190,2233.88
03-02-2024,Hyderabad,7652161,594069,57389,4,346.41,108.37,457681,Grocery,56,Male,Low,2,243,2240.35
18-09-2023,Mumbai,3359333,274478,73250,5,957.92,154.95,613205,Grocery,54,Female,Low,6,143,1715.05
12-03-2025,Bengaluru,6343389,881424,11354,7,800.8,82.52,229921,Electronics,67,Female,Middle,6,775,1566.98
29-07-2024,Delhi,9029354,869398,87599,3,765.57,31.11,165666,Home,20,Female,Middle,5,182,4246.56
19-10-2024,Bengaluru,1460100,841446,26710,5,264.35,113.98,706449,Home,22,Blanks,High,4,39,1865.63
29-04-2024,Mumbai,2817173,185480,60132,1,202.45,87.06,409621,Electronics,33,Male,Low,9,74,1847.69
25-12-2023,Kolkata,1836669,388351,96977,5,251.07,121.31,481942,Home,39,Blanks,Low,2,21,2952.49
11-01-2024,Bengaluru,6015612,250522,91762,1,146.88,41.65,353680,Home,66,Male,Low,1,429,620.58
23-10-2024,Hyderabad,8555158,927640,55130,3,892.66,92.13,729997,Books,45,Blanks,Low,4,133,4157.68
31-05-2024,Kolkata,4241722,843758,79188,7,192.67,75.46,163067,Home,19,Male,Middle,5,824,3747.12
20-11-2024,Kolkata,8077770,989443,55507,4,651.59,70.81,686589,Home,52,Male,High,6,597,2764.05
11-08-2023,Chennai,3852819,777976,84612,2,358.71,102.72,426517,Books,23,Female,Middle,8,364,2242.87
18-12-2024,Delhi,9284704,451824,59849,7,685.46,48.79,419018,Books,69,Blanks,Low,6,185,1678.5
25-12-2023,Kolkata,4642162,238385,49918,4,101.44,94.78,408701,Clothing,68,Female,High,9,598,1759.34
24-10-2023,Mumbai,1644584,104222,98080,3,622.08,190.66,986616,Books,31,Female,Low,4,365,2393.33
04-07-2024,Mumbai,8608328,194099,46157,5,466.8,134.85,107639,Home,40,Female,High,6,616,2439.12
23-01-2025,Delhi,7111724,349603,93415,4,821.37,46.49,509517,Books,63,Male,Middle,7,754,3053.21
18-04-2024,Delhi,6551424,801144,28885,4,551.23,162.45,510673,Clothing,63,Male,Middle,7,368,2301.19
07-09-2023,Kolkata,3903897,831106,11580,1,641.54,157.12,428925,Grocery,39,Female,Middle,9,945,2009.39
17-03-2024,Chennai,5818981,746382,27688,5,986.45,9.91,655387,Electronics,65,Female,Middle,5,3,3939.08
25-08-2023,Bengaluru,5038748,178037,67250,3,612.57,67.01,763202,Home,61,Female,Middle,2,108,4131.14
14-10-2024,Mumbai,8037792,220349,65882,7,791.49,149.31,509213,Grocery,68,Female,High,7,922,4163.75
02-09-2023,Kolkata,9491754,270138,40528,1,654.69,9.27,239362,Home,32,Blanks,Low,6,735,3862.89
12-11-2024,Chennai,8278592,413122,86081,7,138.07,176.68,611352,Books,27,Blanks,Low,1,951,2914.04
02-08-2024,Bengaluru,6760078,677345,26592,9,528.78,165.81,784017,Books,24,Female,High,7,131,1968.48
28-03-2025,Hyderabad,9028858,447697,30652,9,226.81,16.78,230494,Electronics,43,Male,Low,2,68,3271.73
29-03-2024,Kolkata,2426390,203845,41426,5,460.58,44.07,609123,Home,54,Female,Low,8,672,1138.42
14-02-2025,Chennai,7203179,528358,82083,3,794.61,119.49,152405,Books,48,Male,Low,3,210,3552.09
13-12-2023,Delhi,9745791,184390,86738,8,438.87,198.35,749580,Grocery,35,Female,High,3,320,4498.96
10-05-2024,Chennai,7115189,661722,86641,2,254.27,195.54,625513,Clothing,68,Male,High,3,279,147.95
11-04-2025,Bengaluru,3880590,466631,74216,5,303.35,21.31,835608,Clothing,24,Blanks,High,5,20,4884.42
15-02-2024,Hyderabad,7678597,820860,12262,6,696.06,191.27,358140,Clothing,65,Female,Low,6,454,1420.73
06-05-2024,Mumbai,5347507,790758,21795,7,133.78,193.24,453153,Grocery,41,Blanks,High,1,370,1167.14
08-05-2024,Hyderabad,1608244,530098,73716,2,307.17,171.48,844089,Grocery,33,Female,High,6,441,3203.11
19-06-2024,Mumbai,1858434,552115,22961,1,166.12,4.35,668949,Electronics,58,Male,Middle,8,219,1319.14
17-01-2024,Delhi,1726321,788674,43269,2,309.73,182.57,126938,Home,60,Female,Middle,5,13,4206.22
19-08-2023,Kolkata,7596821,245376,36572,1,905.31,41.98,357514,Home,44,Female,Middle,9,537,1731.12
04-12-2023,Chennai,1589110,534655,91658,3,874.39,92.16,193117,Books,60,Male,High,7,580,3649.01
10-04-2024,Delhi,8042056,844051,85776,5,455.82,151.81,155010,Home,68,Male,Middle,9,12,3175.42
16-05-2024,Kolkata,3141166,482743,78305,6,463.91,84.07,560080,Grocery,49,Blanks,Low,7,779,4110.88
20-03-2025,Delhi,8732691,983277,34504,9,335.79,98.04,179782,Home,62,Male,Middle,5,502,4255.02
21-11-2023,Kolkata,9078247,990031,83573,8,651.95,133.17,923841,Grocery,23,Male,Middle,1,571,1515
26-04-2025,Delhi,2703898,643189,57432,4,878,153.94,643559,Books,50,Blanks,Middle,5,79,1684.29
21-11-2023,Delhi,2784001,942093,52823,6,834.6,63.98,220418,Clothing,59,Female,Low,9,342,3577.04
13-01-2025,Hyderabad,5976776,842694,45207,1,902.82,110.01,914501,Home,54,Male,Low,3,209,951.19
19-07-2023,Bengaluru,9394894,772141,73539,1,969.99,197.24,227218,Grocery,22,Blanks,Middle,9,706,2378.45
25-09-2024,Hyderabad,3670689,166656,93754,2,797.53,12.02,807697,Clothing,33,Blanks,High,7,831,2455.09
15-03-2025,Mumbai,9073765,552139,95565,5,362.13,128.2,919644,Home,69,Blanks,Middle,1,895,2025.26
21-08-2023,Hyderabad,6564926,389266,77592,3,486.82,197.85,298788,Grocery,25,Male,High,3,206,3522.85
20-11-2024,Hyderabad,8928405,626439,38612,9,290.14,117.7,266143,Books,27,Female,High,7,863,1214.04
01-12-2023,Bengaluru,5039288,174278,15212,4,461.38,156.5,396909,Home,32,Female,Low,1,544,3849.52
04-06-2024,Kolkata,2755405,213698,31493,6,449.05,186.51,102855,Grocery,51,Female,Low,9,389,3265.82
22-02-2024,Chennai,3853316,692867,33562,6,653.02,103.19,119446,Home,36,Blanks,Middle,1,987,3946.13
28-02-2024,Delhi,6428006,377278,75946,4,305.84,54.31,483169,Electronics,27,Blanks,High,8,131,4731
01-03-2025,Hyderabad,9283851,885872,16389,2,198.86,155.87,504542,Home,53,Female,Middle,1,535,2690.44
26-04-2024,Delhi,7102143,992367,74066,1,436.75,38.96,563942,Clothing,57,Female,Low,7,767,572.95
20-03-2025,Mumbai,2318454,466526,69651,4,421.51,73.25,618069,Books,50,Male,High,3,147,3152.33
07-02-2025,Bengaluru,8876478,238795,16019,8,460.37,117.97,958991,Electronics,50,Blanks,Low,6,649,285.95
30-03-2025,Mumbai,4313271,564393,12053,6,692.1,106.45,360053,Grocery,40,Male,High,4,564,4468.36
23-10-2024,Mumbai,9294553,260020,69622,3,553.65,35.36,373429,Electronics,55,Blanks,High,5,340,4418.93
04-01-2025,Mumbai,7739146,917466,15529,5,456.85,124.34,466846,Clothing,53,Male,Middle,3,764,1675.69
04-02-2024,Delhi,7343072,234107,46226,9,736.5,196.4,340063,Clothing,24,Male,Low,8,645,1091.43
15-04-2024,Mumbai,1950647,867500,40301,7,594.8,122.66,344193,Grocery,20,Blanks,Middle,4,758,726.31
29-03-2024,Delhi,7995623,689274,36188,7,850.5,102.38,314743,Clothing,49,Female,Low,3,863,2350.6
05-09-2024,Bengaluru,2923748,428487,91424,5,124.65,109.24,679658,Grocery,43,Blanks,Low,3,410,4009.45
13-10-2024,Delhi,8465523,811405,22074,7,957.3,125.36,381837,Electronics,68,Male,High,9,494,3991.17
31-10-2024,Bengaluru,2270796,606431,62724,3,547.82,185.19,537875,Books,60,Male,Middle,3,663,4896.42
24-03-2024,Chennai,6725302,638702,38164,3,443.52,193.71,638010,Grocery,56,Female,Middle,5,956,1065.4
27-07-2024,Kolkata,1469836,371411,68246,6,199.19,65.62,996511,Clothing,27,Male,Middle,6,428,3706.4
24-10-2024,Mumbai,3669644,826511,82136,4,988.87,46.42,893962,Grocery,67,Blanks,Low,4,142,1382.41
15-01-2025,Kolkata,2084419,408375,29680,4,366.25,112.56,108075,Grocery,67,Blanks,Middle,3,326,2665.37
04-06-2024,Bengaluru,8906756,275953,49682,4,746.71,7.92,506871,Grocery,24,Female,Low,3,556,3023.97
05-09-2024,Chennai,4770195,246999,20962,4,95.53,147.48,494077,Home,49,Female,Low,6,840,1259.25
08-11-2024,Bengaluru,2601842,456920,95054,6,258.45,174.56,758345,Electronics,46,Male,High,7,161,2181.29
14-12-2023,Hyderabad,3235392,644501,93879,8,490.4,186.81,122668,Clothing,21,Female,Middle,4,8,4848.39
31-03-2024,Kolkata,1870850,292044,46647,9,447.09,117.21,252702,Home,23,Female,Middle,8,55,291.59
14-12-2024,Bengaluru,1389527,452140,25035,1,638.57,177.6,200907,Electronics,27,Male,Low,2,780,1893.09
29-01-2025,Delhi,8586549,612952,65889,2,537.63,61.81,109374,Clothing,23,Male,Middle,9,666,4239.73
11-09-2024,Bengaluru,5654013,646530,52037,1,372.75,81.71,643587,Books,48,Female,Middle,8,516,4878.11
21-01-2025,Bengaluru,8669552,147053,51913,7,55.97,116.38,218686,Home,51,Blanks,High,6,621,2142.95
24-12-2023,Kolkata,2018589,432808,34819,2,983.73,188.78,923151,Home,60,Blanks,High,7,708,3202.5
